971,13,788659780795,9.768
972,14,788680746696,9.625
973,15,788700416797,9.786
974,16,788720168398,9.250
975,17,788739812500,9.736
976,18,788760391401,9.124
977,19,788780201702,9.534
978,20,788800098203,9.490
979,21,788820044104,9.331
980,22,788840445606,10.988
981,23,788860059207,10.620
982,24,788879996208,10.732
983,0,788901112009,13.387
984,1,788921634611,16.490
985,2,788940680812,10.841
986,3,788960687913,11.110
987,4,788980745514,9.486
988,5,789001049515,9.899
989,6,789020355117,11.225
990,7,789040059918,11.293
991,8,789061391919,11.104
992,9,789080535820,10.205
993,10,789100896921,10.171
994,11,789119934922,9.711
995,12,789140781224,10.823
996,13,789160057025,11.136
997,14,789180823926,13.538
998,15,789201296227,10.369
999,16,789220288429,10.179
1000,17,789240308830,12.774
1001,18,789260247431,11.988
1002,19,789280309232,10.752
1003,20,789300829033,14.035
1004,21,789320703835,10.147
1005,22,789340693936,12.495
1006,23,789361077137,12.378
1007,24,789381444638,10.719
1008,0,789401513739,11.070
1009,1,789421093841,11.439
1010,2,789442419742,12.058
1011,3,789460144343,9.225
1012,4,789480690344,9.600
1013,5,789500348545,9.646
1014,6,789519788546,9.417
1015,7,789540778548,10.624
1016,8,789560021749,10.777
1017,9,789581506850,10.854
1018,10,789600747351,10.838
1019,11,789619843353,10.584
1020,12,789641510154,11.745
1021,13,789660083955,11.450
1022,14,789680738356,10.385
1023,15,789700633157,9.118
1024,16,789720470159,9.960
1025,17,789740735660,10.207
1026,18,789760156061,10.163
1027,19,789780902862,9.887
1028,20,789800785063,9.380
1029,21,789820155065,9.632
1030,22,789841394266,10.516
1031,23,789862858367,10.982
1032,24,789880945868,10.097
1033,0,789900973269,9.572
1034,1,789921287871,13.581
1035,2,789940906072,13.118
1036,3,789961608773,11.411
1037,4,789981292074,10.075
1038,5,790001075575,10.749
1039,6,790020426777,9.414
1040,7,790039920078,9.438
1041,8,790059863379,9.791
1042,9,790079928880,8.939
1043,10,790100625681,9.481
1044,11,790120863883,10.390
1045,12,790140370784,10.439
1046,13,790160282085,9.383
1047,14,790179952386,9.785
1048,15,790200555087,8.700
1049,16,790220196089,12.905
1050,17,790240027290,10.133
1051,18,790260369191,9.785
1052,19,790280383692,10.269
1053,20,790300441493,9.507
1054,21,790320178195,10.255
1055,22,790340306896,9.888
1056,23,790360603197,9.396
1057,24,790380094398,9.826
1058,0,790400644399,8.840
1059,1,790420275601,9.703
1060,2,790439921002,9.835
1061,3,790460294103,10.178
1062,4,790480455604,8.930
1063,5,790500096405,9.024
1064,6,790519855907,9.322
1065,7,790540033608,9.683
1066,8,790559930809,9.997
1067,9,790580514310,9.934
1068,10,790600393711,9.959
1069,11,790619950713,12.147
1070,12,790641079314,11.100
